country,area,location,latitude,longitude,match_type
AUSTRALIA,Queensland,SeaWorld Theme Park,-27.960476,153.425589,location
USA,Oregon,"Indian Beach, Ecola State Park, just north of Cannon Beach, Clatsop County",45.915970433933,-123.96670956689,location
SOUTH AFRICA,Western Cape Province,Still Bay,-34.3693,21.40748,location
USA,Hawaii,"Little Glass Shacks, Princeville, Kaua'i",22.2219031,-159.4828082,location
NEW CALEDONIA,South Province,Amedee Island,-21.75,165.83333,location
AUSTRALIA,New South Wales,Suffolk Park,-28.683016915,153.605046779,location
ITALY,Tyrrhenian Sea,"Biodola, Isola d'Elba",43.9249709,11.8748917,location
SOUTH AFRICA,Western Cape Province,Klein River Lagoon,-34.41189,19.38158,location
USA,South Carolina,"Windy Hill, near Myrtle Beach, Horry County",33.79351,-78.72835,location
SOUTH AFRICA,KwaZulu-Natal,Tongaat,-29.576924219117,31.100489035144,location
AUSTRALIA,Tasmania,Tasman Island,-43.23818,148.00249,location
SOUTH AFRICA,Western Cape Province,Buffels Bay,-33.56667,18.35,location
USA,Florida,"Matanzas Inlet, St Johns County",29.8155837,-81.2691629,location
USA,Hawaii,Hawaii,21.439542579,-157.94363193,location
AUSTRALIA,New South Wales,Stockton Bight,-32.836428430755,151.847075513956,location
CROATIA,Primorje-Gorski Kotar County,Bakar,45.30861,14.53028,location
AUSTRALIA,New South Wales,Bellambi,-34.36800546,150.913261288,location
Unknown,Unknown,Florida Strait,28.0566,-82.2973,location
USA,Florida,American Shoals off Key West,24.52654,-81.52286,location
TAIWAN,Northern Taiwan,"Tamsui Beach, Taipai",25.172091833333,121.4378634,location
AUSTRALIA,Western Australia,Hamelin Bay,-34.229273651,115.056952678,location
NEW ZEALAND,"Off the Coromandel Peninsula, North Island",Alderman Islands,-37.1841874,175.5683242,location
USA,Florida,"Ocean Ridge, Boca Raton, Palm Beach County",26.397817593208,-80.065857611447,location
USA,New York,Whitewood Point on Lloyd Neck in Oyster Bay,40.872104,-73.53075,location
AUSTRALIA,New South Wales,Otford,-34.212197546,151.002737951,location
NORTH PACIFIC OCEAN,Wake Island (EnenKio),"Leeward side of island, directly in back of Mid-Pac barrel storage area",40.242529,-74.032533,location
PHILIPPINES,Queaon,Between Unisan & Angadanan Islands,16.8318123,121.7975345,location
USA,California,"Coronado Strand, San Diego County",32.840345816111,-116.96662320821,location
PAPUA NEW GUINEA,Central Province,"Fisherman's Island, near Port Moresby",-10.0,148.0,location
PAPUA NEW GUINEA,New Ireland,Lavongai,-2.692,151.03374,location
PAPUA NEW GUINEA,Central Province,"Kila Beach, Port Moresby",-10.0,148.0,location
EL SALVADOR,La Libertad,50 miles off Port La Libertad,13.4877907,-89.32208,location
SRI LANKA,Southern Province,Dodnduwa,6.0962,80.1351,location
MEXICO,Tamaulipas,"Miramar Beach, Tampico",22.31680934905,-97.889964645674,location
AUSTRALIA,New South Wales,"Watson Taylor's Lake, 25 miles south of Port Macquarie",-31.694278434744,152.734062477717,location
AUSTRALIA,New South Wales,"Knobby's Beach, Newcastle",-32.9238,151.7928,location
IRAN,Khuzestan Province,"Dorquain, on the Karun River",32.1789,49.2502,location
PHILIPPINES,In transit between Tinian and Leyte,200 miles Leyte,11.3696997,124.4868702,location
AUSTRALIA,Queensland,Maroochydore Beach,-26.6545,153.1036,location
IRAQ,Unknown,River Tigris,30.59064,47.76907,location
AUSTRALIA,Queensland,"Trinity Beach, 17 km northwast of Cairns",-16.788042509,145.695967659,location
ITALY,Liguria,Savona,44.3110703,8.4772463,location
INDIAN OCEAN,West of Ceylon (Sri  Lanka),300 nm from shore,40.242529,-74.032533,location
PACIFIC OCEAN,Off coast of Ecuador,Between Esmeraldas & Salinas,40.242529,-74.032533,location
PAPUA NEW GUINEA,"Abau Sub District, Central Province",Aroma Passage,-10.25661,147.93031,location
USA,California,"Near Encino, Los Angeles County",34.158848,-118.499381,location
USA,California,"Dana Point, Orange County",33.472763,-117.698779,location
AUSTRALIA,Torres Strait,Off Bathurst Island,-10.204054749,142.296162731,location
USA,Hawaii,"Honokohau, Maui",20.97917,-156.59917,location
CUBA,Havana Province,"Miramar subdivision, Havana",23.11783,-82.43025,location
COSTA RICA,Limón Province,Off Porto Limon,9.99074,-83.03596,location
MAURITIUS,Unknown,Two miles from shore in Tamarind Bay,-20.283556219,57.571817464,location
AUSTRALIA,New South Wales,Bellambi Reef,-34.37361,150.93472,location
FIJI,Viti Levu group,Beqa,-18.3907506,178.1295395,location
SPAIN,Balearics,Isla Cabrera,39.14264,2.9464,location
PANAMA,Colón Province,Cristobal,9.35006,-79.9004,location
AUSTRALIA,New South Wales,20 miles off Sydney,-33.917474548294,150.995514211708,location
ITALY,Unknown,Naples,40.8399833,14.2525421,location
USA,Texas,"Near Port Lavaca, Calhoun County",28.6148122,-96.6261532,location
PHILIPPINES,Zamboanga del Sur Province,"Near mouth of River Cumalarang, 5 miles from Port Isabela, Basilan Island",6.70407,121.97117,location
AUSTRALIA,Victoria,"Governor's Reef, Port Phillip Bay",-38.010468,145.0930891,location
SPAIN,Unknown,Cadiz,36.5297453,-6.2926477,location
USA,New York,Between Manhattan and The Bronx,40.917992010209,-73.782419019277,location
USA,Hawaii,Laysan,25.77083,-171.7375,location
AUSTRALIA,Western Australia,Freemantle,-32.069123709,115.746404807,location
USA,Louisiana,25 miles off Empire,29.4017311,-89.6073263,location
BAHAMAS,Unknown,Green Cay,26.5496,-77.15281,location
USA,Florida,"Sawyer Key , Monroe County",24.75875,-81.56536,location
AUSTRALIA,New South Wales,Warriewood,-33.688910502,151.294580769,location
MEXICO,Quintana Roo,Mahahual,18.758093611,-87.700154167,location
AUSTRALIA,Queensland,Sudbury Island,-27.562193007205,152.94530135115,location
AUSTRALIA,Western Australia,Kelp Beds Beach (Kelpies),-25.474315693,122.184309326,location
USA,Florida,Near Key Largo,25.130026,-80.405962,location
USA,Florida,"Off Gasparilla Island, Charlotte County",26.964084933689,-82.072332497775,location
USA,California,"Sand Dollar Beach, Santa Cruz County",36.922569302183,-121.852706980274,location
USA,North Carolina,"Fort Macon State Beach, Carteret County",34.703637791022,-76.711252489538,location
NEW ZEALAND,North Island,Matauri Bay,-35.028336,173.9143755,location
USA,Hawaii,"Shipwreck’s Beach, Keoneloa Bay, Kauai",21.873184827369,-159.446285332794,location
USA,California,"Sunset Beach, Orange County",33.716327,-118.069515,location
AUSTRALIA,Queensland,Eva Rock,-26.73731,153.05237,location
BRAZIL,Pernambuco,Fernando de Noronha Marine Park,-3.86042,-32.41558,location
AUSTRALIA,Queensland,"Boot Reef, Torres Strait",-9.561435995,142.288520258,location
USA,Florida,"Avalon State Park Beach, North Hutchinson Island, St Lucie County",27.5385001,-80.3158739,location
USA,Hawaii,"Kamaole Beach Park I, Maui",20.7222,-156.4479,location
USA,California,"Surfside, Orange County",33.72762,-118.082212,location
AUSTRALIA,Queensland,Palm Cove,-16.742322086,145.666913249,location
USA,Hawaii,"Kalapaki Beach, Kauai",21.96052,-159.35018,location
USA,Texas,"Pirates Beach, Galveston",29.20208,-94.940605,location
NEW ZEALAND,North Island,Cormandel,-41.1365449,174.83883,location
AUSTRALIA,Western Australia,Bald Island,-34.94242,116.4851,location
MOZAMBIQUE,Inhambane Province,"Nahaduga, Inhambane Bay",-23.78157,35.40396,location
SPAIN,Alicante,"Poniente Beach, Benidorm",38.537275,-0.1404609,location
AUSTRALIA,South Australia,"Parsons Beach,  Fleurieu Peninsula",-34.751583379,137.480916284,location
AUSTRALIA,Western Australia,"Little Island, near Hillarys",-31.807368069,115.745418335,location
USA,Florida,"Carlin Park, Jupiter, Palm Beach County",26.92911,-80.06919,location
JAMAICA,Kingston Parish,Pedro Cays,17.96667,-76.8,location
USA,Florida,"Seaport, Brevard County",28.300351108222,-80.70119487572,location
AUSTRALIA,Queensland,Wurtulla,-26.755036297,153.127536265,location
COLUMBIA,San Andrés archipelago,Albuquerque Cay,12.52449,-81.71983,location
AUSTRALIA,Western Australia,Red Bluffs,-18.8,126.46667,location
AUSTRALIA,New South Wales,"Jimmys Beach, Port Stephens",-32.735453541,151.886602806,location
AUSTRALIA,Queensland,"Three Mile Creek, Townsville",-19.366087005178,146.730391078969,location
AUSTRALIA,New South Wales,Point Plomer,-31.31735,152.97031,location
PHILIPPINES,Batangas province,Mabini,13.75324,120.94049,location
NEW CALEDONIA,South Province,Bourail,-21.5669,165.49736,location
USA,Florida,"Lovers Key State Park, Bonita Springs, Lee County",26.403504,-81.877518,location
NEW CALEDONIA,Loyalty Islands,"Bay of Luengoni, Lifou Island",-20.88333,167.21667,location
USA,California,"Bean Hollow State Beach, San Mateo County",37.225592,-122.4092967,location
USA,Florida,Sebastian Inlet,27.8610552,-80.4499408,location
AUSTRALIA,New South Wales,"Bondi, Sydney",-33.892808603,151.263011797,location
AUSTRALIA,Queensland,"Amity Point, North Stradbroke Island",-27.4066463,153.4499293,location
USA,Oregon,"Tillamook Head, Clatsop County",45.94645,-123.99322,location
USA,Hawaii,"Honokowai, Maui",20.93417,-156.635,location
SOUTH AFRICA,Western Cape Province,"Milnerton Lagoon, Cape Town",-33.88445,18.49317,location
USA,South Carolina,Off Sullivans Island,32.76323,-79.83675,location
AUSTRALIA,South Australia,"West Beach, Adelaide",-34.940859352,138.505547858,location
AUSTRALIA,Queensland,Opal Reef,-16.21667,145.9,location
USA,California,"Pismo Beach, San Luis Obispo County",35.141299,-120.642077,location
USA,Florida,"Miami, Dade County",25.60902567915,-80.498608911173,location
NEW ZEALAND,Cook Islands,Pukapuka Northern Group,-36.47819,174.67019,location
BRAZIL,Pernambuco,"Piedade Beach, Jaboatão dos Guararapes City",-8.1717,-34.9147,location
USA,Hawaii,"Kapalua, Maui",20.9945966,-156.6534698,location
CUBA,Holquin Province,Off Blau Costa Verde resort,20.75,-75.91667,location
USA,Florida,"Artifical reef 3 miles off Manatee Beach, Manatee County",27.47750411267,-82.357542644351,location
NEW CALEDONIA,Loyalty Islands,Ouvea,-20.6617,166.55308,location
JAPAN,Southern Japan,460 miles off Iwakuni,34.16656907,132.21883833,location
SOUTH AFRICA,Western Cape Province,"Pringle Bay, 44 miles southeast of Cape Town",-34.018654010267,18.509169210917,location
BAHAMAS,Abaco Islands,Walkers Cay,25.10222,-78.00325,location
USA,Florida,"Shark Shallows, Ponce Inlet, Volusia County",29.0970105,-80.9357379,location
DOMINICAN REPUBLIC,12 miles off the north coast,Boeing 757 enroute from Porta Plata,19.79344,-70.6884,location
HONG KONG,Clearwater Bay,First Beach,22.2878187,114.2876359,location
USA,Florida,"North Beach Jetty, St Lucie County",27.47165584819,-80.325485188582,location
USA,California,"Bunkers Eureka, Humboldt County",40.786143,-124.161309,location
AUSTRALIA,Queensland,"On board the Japanese longline trawler Fukuya No.38, 100 nm northeast of Brisbane",-27.470718612,153.024875611,location
AUSTRALIA,Queensland,Mermaid Waters,-28.046930208,153.4237939,location
BAHAMAS,Exuma Islands,Sampson Cay,24.21615,-76.47234,location
SOUTH AFRICA,KwaZulu-Natal,St. Michaels,-30.817315,30.406966,location
SOUTH AFRICA,KwaZulu-Natal,Widenham,-30.2169675,30.7940817,location
USA,Oregon,Off Umpqua River,45.356158580055,-122.648001130485,location
CHILE,Los Vilos,"Punta Negra, Pichidangui",-33.467,-70.5901,location
AUSTRALIA,Queensland,Lookout Point,-23.6514619,148.0745481,location
USA,California,"Seal Beach, Orange County",33.741428,-118.104769,location
AUSTRALIA,Queensland,Mornington Island,-16.662838007,139.179174994,location
USA,Massachusetts,40 miles south of Nantucket,41.264950807227,-70.119916529698,location
USA,Florida,Okaloosa County,30.665042273786,-86.59218201056,location
BAHAMAS,Great Exuma Island,Children's Bay Cay near Rollerville,23.75337,-76.0783,location
USA,California,"Pacifica, San Mateo County",37.613723,-122.48571,location
USA,Florida,"8 miles south of Elliot Key, Miami-Dade County",25.44317,-80.19727,location
AUSTRALIA,South Australia,Off Franklin Island between Streaky Bay & Ceduna,-35.56269,138.60774,location
SOUTH AFRICA,Western Cape Province,6 km off Groot Brak River,-34.05607,22.23954,location
USA,Hawaii,"Pearl Harbor Channel, O'ahu",21.32332,-157.96756,location
AUSTRALIA,New South Wales,"Trial Bay, north of Kempsey",-31.03421774741,152.871827461231,location
ATLANTIC OCEAN,9.35N 79.35W,"East of La Grande Island, North of Panama Canal",40.242529,-74.032533,location
USA,Virginia,Hog Island,38.75289,-77.04637,location
AUSTRALIA,New South Wales,"Horseshoe Bay, near Kempsey",-31.078277847,152.836785309,location
USA,California,"Near Paradise Cove, Malibu, Los Angeles County",34.02084,-118.78426,location
USA,California,"LaJolla, San Diego County",32.84727,-117.2742,location
AUSTRALIA,Western Australia,South Perth,-31.975412491,115.84767255,location
PAPUA NEW GUINEA,"Admiralty Islands, Manus Province","M'Buke, south of Manus Island",-2.24338,147.40859,location
AUSTRALIA,South Australia,"Port Hughes, 100 miles from Adelaide in Spencer Gulf",-34.925704229,138.596146626,location
IRAN,Karun River,"near Band Misan in Shustar, 420 km from the sea",31.27618,48.64174,location
USA,California,"Van Ness Municipal Pier, San Francisco",37.7749746,-122.4187391,location
PORTUGAL,Madeira,Off Funchal,32.6475379,-16.9050158,location
PAPUA NEW GUINEA,Milne Bay Province,"Kimuta, Renard Island",-10.81829,152.995,location
PAPUA NEW GUINEA,Central Province,"Hadrian’s (Haidana?) Island, near Port Moresby",-10.0,148.0,location
SINGAPORE,Unknown,Singapore Harbor,1.2894365,103.8499802,location
GREECE,Unknown,Kalamata,37.027371,22.1091159,location
IRAN,Karun River,"Hesamabad area of Shushtar, 420 km from the sea",30.1574993,52.5404739,location
NEW GUINEA,Calvados Archipelago,"Sabara Island, Calvados Chain 11.4S, 153E",-2.37378,147.36992,location
IRAN,Shat-Al-Arab River,Abadan,29.94036,48.59596,location
INDONESIA,East Java,Surabaya,-7.2392845,112.7362111,location
USA,California,"Off San Pedro, Los Angeles County",33.73585,-118.29229,location
AUSTRALIA,Victoria,"Port Phillip Bay, Port Melbourne",-37.817282375531,144.966569770893,location
CROATIA,Adriatic Sea,"Susak / Fiume (Rijeka, Istria)",45.340230019,14.42722787,location
ISRAEL,Herzliyah,Sidny Ali,32.16627,34.82536,location
CANADA,Bay of Fundy,16 km west of Digby Gut,44.741,-66.76041,location
AUSTRALIA,South Australia,Encounter Bay,-35.56105205,138.599572584,location
AUSTRALIA,Victoria,"Middle Brighton, Port Phillip",-37.8983622,144.9849121,location
AUSTRALIA,New South Wales,Clarence River,-29.67469,152.90799,location
FRENCH POLYNESIA,Tuamotus,Rangiroa,-15.11648,-147.65115,location
GUYANA,Demerara County,Off the Demerara River,6.80448,-58.15527,location
SOLOMON ISLANDS,Central Province,Savo,-9.13087,159.81249,location
AUSTRALIA,Queensland,Mackay,-21.154970018,149.16641001,location
USA,Florida,"16 miles north of Fort Pierce Inlet, Indian River County",27.557669714479,-80.409802868817,location
SOUTH AFRICA,Western Cape Province,Cape Town,-33.92584,18.42322,location
SPAIN,Canary Islands,"Tazacorte, La Palma",28.6356953,-17.9235069,location
NEW ZEALAND,South Island,Port Moeraki,-45.3599908,170.8529849,location
CUBA,Santiago de Cuba Province,Santiago de Cuba,20.195685353801,-75.900951996772,location
USA,Rhode Island,Point Judith,41.366012,-71.490011,location
USA,Virginia,Hampton Roads,36.97515,-76.34967,location
AUSTRALIA,Queensland,Off Bribie Heads,-27.08367,153.15942,location
USA,Hawaii,"Hamakua Homakua, Hawai'i",19.955226408595,-155.230848355813,location
USA,New York,Mahattan,40.7532511,-74.0038099,location
AUSTRALIA,New South Wales,"The Domain, Sydney",-33.732747963505,151.001236620825,location
MEXICO,Oaxaca,Tehuantepec Harbor,16.32463,-95.24104,location
NICARAGUA,Lake Nicaragua (fresh water),"Granada, Granada Department",11.92988,-85.95602,location
USA,New Jersey,"Absecon, Atlantic County",39.425329,-74.498341,location
COLOMBIA,San Andrés Island,Nirvana,12.52449,-81.71983,location
FIJI,Taveuni Island,Ura Estate,-16.83842,-179.95005,location
USA,Samoa,Pago Pago Harbor,42.0530719,-124.2682027,location
USA,Hawaii,"Banyans, Kailua-Kona",19.60675,-155.97605,location
USA,Florida,"Block Houe Beach, Brevard County",28.2583625,-80.6040184,location
MALDIVES,Raa Atoll,Faadoo Island,5.76347,72.98495,location
AUSTRALIA,New South Wales,Killick Creek near Crescent Head,-31.19045265089,152.978718326325,location
USA,Florida,"Huguenot Park, Jacksonville, Duval County",30.2944108,-81.6241727,location
USA,Cayman Islands,Grand Cayman,19.3147026,-81.1839617,location
USA,North Carolina,"Off Cape Hatteras, Dare County",35.259475441086,-75.521981709104,location
AUSTRALIA,New South Wales,Tomaree,-32.7311871,152.1315683,location
ENGLAND,Cornwall,Off Land's End,50.06938,-5.71809,location
AUSTRALIA,Western Australia,"Lefthanders, Margaret River Area",-33.879222,114.982764,location
AUSTRALIA,Victoria,Winkipop,-38.36808,144.28495,location
COMOROS,Anjouan,Moya,-12.3104592,44.4371524,location
BAHAMAS,The Exuma Cays,Great Exuma,23.608071,-75.9043086,location
CAYMAN ISLANDS,Grand Cayman,Stingray City Bar,19.3147026,-81.1839617,location
SPAIN,Grand Canary Island,"Arinaga Beach, Aguimes, Gran Canaria",27.8557982,-15.39277,location
ARUBA,Unknown,Boat capsized,12.509085375,-69.970503017,location
AUSTRALIA,Western Australia,Pyramids Beach,-32.6036296,115.6310248,location
USA,California,"Horseshoe Rock, Santa Barbara County",34.538263714677,-120.030793894701,location
USA,Florida,"Big Talbot Island, Duval County",30.502624,-81.450598,location
USA,North Carolina,"Ocracoke, Lifeguard Beach, National Park Service, Hyde County",35.1084829,-75.9778046,location
USA,Florida,"3 to 4 miles west of Indian Pass, Gulf County",29.688176,-85.264559,location
USA,Florida,Okaloosa Island,30.394995,-86.601875,location
AUSTRALIA,South Australia,"Elliston, Eyre Peninsula",-32.76233,134.40962,location
USA,South Carolina,Folly Beach,32.655954,-79.941069,location
AUSTRALIA,New South Wales,Crowdy Head,-31.841361817,152.75117655,location
SOUTH AFRICA,Western Cape Province,De Mond,-34.49045,20.42962,location
