year,month,day,hour,latitude,longitude,sea_surface_temp,wind_speed,wave_height,wave_period,swell_height,swell_period,attack
2016.0,6.0,21,15.0,33.8074384,-78.7152584,25.9,12.0,1.0,5.0,1.0,9.5,1
2016.0,3.0,30,19.0,-34.659007,150.854459,24.0,3.6,0.5,3.0,0.5,3.0,1
2016.0,9.0,7,18.07,21.7,-158.1,26.8,5.0,1.0,6.0,0.5,11.0,0
2015.0,10.0,9,16.0,32.154981068326,-80.738012717321,23.8,3.1,1.0,5.0,1.0,9.5,1
2017.0,7.0,20,11.0,34.410297,-119.691837,25.8,1.5,1.0,5.0,1.0,9.5,1
2012.0,12.0,19,8.0,-31.877937,115.75177,23.0,10.8,1.0,5.0,1.0,9.5,1
2014.0,7.0,3,4.83,32.5,-79.1,28.3,10.0,2.0,8.0,2.5,10.0,0
2016.0,5.0,15,13.0,26.350568,-80.0899135,25.8,2.6,1.0,5.0,1.0,9.5,1
2011.0,5.0,10,20.0,26.09,-80.11,28.0,5.1,1.0,5.0,1.0,9.5,0
2012.0,7.0,14,10.08,-30.45,114.53,21.3,5.0,1.0,5.0,1.0,9.5,0
2012.0,6.0,22,12.0,-43.63,146.78999,13.7,5.0,1.0,5.0,1.0,9.5,1
2017.0,2.0,17,14.0,-27.2,153.2,29.0,8.7,1.0,5.0,1.0,9.5,0
2015.0,9.0,20,7.9,29.8,-81.55,26.4,5.0,1.0,5.0,1.0,9.5,0
2011.0,10.0,2,12.0,27.462166597969,-82.660453417369,25.8,6.7,1.0,5.0,1.0,9.5,1
2011.0,4.0,26,14.0,26.09,-80.11,27.7,5.1,1.0,5.0,1.0,9.5,0
2011.0,9.0,28,12.0,-34.12487,18.43276,13.8,5.0,1.0,5.0,1.0,9.5,1
2017.0,7.0,7,15.0,-33.01529,27.91162,24.0,3.1,1.5,6.0,3.0,12.0,1
2016.0,9.0,4,11.7,28.42,-80.59,28.6,1.0,1.0,5.0,1.0,9.5,0
2017.0,2.0,25,12.0,-23.1,113.75,25.8,6.7,1.0,5.0,1.0,9.5,1
2014.0,8.0,27,4.0,34.0,-77.4,27.0,9.0,1.0,5.0,1.0,9.5,0
2011.0,1.0,20,12.0,-28.8,153.7,26.3,9.8,0.5,1.0,1.0,9.5,0
2012.0,10.0,27,15.0,20.6539039,-156.4411031,26.4,4.1,1.0,5.0,1.0,9.5,1
2017.0,4.0,10,17.0,28.068399,-80.558423,23.5,6.7,1.0,5.0,1.0,9.5,1
2012.0,11.0,4,19.0,21.95,-159.36,27.0,5.0,1.0,5.0,1.0,9.5,0
2017.0,5.0,28,12.0,26.9341448,-80.0997362,28.5,5.0,1.0,5.0,1.0,9.5,1
2011.0,8.0,16,22.0,-17.5,-149.5,27.2,5.7,1.0,5.0,1.0,9.5,0
2014.0,7.0,20,12.0,28.5070446,-16.1893959,23.0,7.7,1.0,5.0,1.0,9.5,1
2014.0,9.0,13,11.85,36.6,-121.9,16.0,5.0,0.5,10.0,0.5,11.0,0
2017.0,3.0,18,11.5,36.7,-122.4,13.2,5.0,1.0,10.0,0.5,11.0,0
2013.0,8.0,25,17.0,29.1046962,-80.9416217,25.8,3.6,0.5,3.0,0.5,6.0,1
2015.0,5.0,3,4.0,-32.2,152.7,24.3,5.1,2.0,6.0,1.0,9.5,0
2017.0,6.0,17,12.0,38.89583572701,1.414275053786,26.0,3.1,0.0,1.0,0.5,1.0,1
2017.0,6.0,18,23.5,32.04,-80.9,28.3,5.1,1.0,5.0,1.0,9.5,0
2012.0,9.0,9,23.0,28.42,-80.59,28.2,4.6,1.0,5.0,1.0,9.5,0
2013.0,5.0,27,6.0,30.1,-81.0,25.0,7.2,3.0,6.0,3.0,6.0,0
2015.0,7.0,25,10.0,-42.67472,147.9775,25.8,7.2,1.0,5.0,1.0,9.5,1
2013.0,7.0,2,12.0,-38.454765047,144.987693038,13.4,7.7,1.0,5.0,1.0,9.5,1
2011.0,6.0,26,12.0,34.4710769,-77.4666599,25.8,6.0,1.0,5.0,1.0,9.5,1
2012.0,1.0,22,16.0,24.7,-75.5,25.1,4.1,0.5,1.0,1.5,3.0,0
2016.0,9.0,26,7.0,-29.7,153.7,23.5,5.7,1.0,5.0,1.0,9.5,0
2013.0,10.0,6,20.83,40.7,-124.6,16.2,3.0,1.5,14.0,1.5,14.0,0
2015.0,11.0,3,5.4,19.73,-155.06,26.9,2.1,1.0,5.0,1.0,9.5,0
2017.0,8.0,1,20.7,37.51,-122.21,23.4,4.6,1.0,5.0,1.0,9.5,0
2012.0,9.0,4,7.0,28.068399,-80.558423,25.8,4.6,1.0,5.0,1.0,9.5,1
2015.0,12.0,21,7.0,-33.889387797,151.272464529,25.0,5.1,1.0,5.0,1.5,6.0,1
2016.0,6.0,2,23.0,-22.63,167.06,24.7,5.0,1.0,5.0,1.0,9.5,0
2012.0,3.0,15,15.27,27.6,-80.2,23.4,5.0,1.0,9.0,0.5,11.0,0
2012.0,6.0,26,9.0,20.9448962,-156.6921331,24.6,4.1,1.0,5.0,1.0,9.5,1
2014.0,3.0,29,7.0,-32.8,115.4,21.5,16.5,1.0,5.0,1.0,9.5,0
2014.0,10.0,22,13.62,21.0,-156.4,26.9,5.0,1.5,7.0,1.0,11.0,0
2013.0,2.0,21,4.62,20.8,-157.0,24.3,5.0,1.0,3.0,0.5,15.0,0
2015.0,10.0,19,4.0,26.1,-80.0,29.0,14.4,1.0,5.0,1.0,9.5,0
2011.0,10.0,11,12.0,28.388229,-80.605878,26.2,3.1,1.0,5.0,1.0,9.5,1
2013.0,11.0,30,8.0,-33.6,151.6,22.0,11.8,1.0,5.0,1.0,9.5,0
2014.0,8.0,28,23.0,38.02,-74.91,24.0,4.4,1.0,5.0,1.0,9.5,0
2012.0,9.0,8,12.1,27.6,-80.2,26.7,5.0,0.5,10.0,1.0,13.0,0
2014.0,8.0,27,12.0,38.5369002,-0.1291231,25.0,12.3,1.0,5.0,1.0,9.5,1
2015.0,10.0,21,14.0,28.7021316,-80.6671512,25.1,5.7,1.0,5.0,1.0,9.5,1
2011.0,3.0,10,12.0,27.9158248,34.3262398,20.0,7.7,1.0,4.0,1.0,3.0,1
2015.0,6.0,25,12.0,-32.007488242,115.520328532,17.6,4.6,0.0,0.0,1.0,9.5,1
2013.0,10.0,10,19.0,30.21,-85.88,27.0,3.1,1.0,5.0,1.0,9.5,0
2015.0,7.0,27,0.0,-38.6,142.1,10.0,11.8,4.5,4.0,4.0,4.0,0
2013.0,9.0,14,15.0,30.3317477,-87.1410901,29.8,2.6,1.0,5.0,1.0,9.5,1
2012.0,4.0,19,12.0,-34.057022758786,18.629068102981,10.0,3.1,0.5,10.0,1.0,9.0,1
2011.0,6.0,21,17.83,30.1,-87.6,30.2,4.4,1.0,6.0,1.0,9.5,0
2012.0,3.0,6,10.0,-38.3,144.9,20.4,10.3,1.0,5.0,1.0,9.5,0
2017.0,4.0,20,8.0,33.412799839736,-79.299229379641,25.8,2.6,1.0,5.0,1.0,9.5,1
2016.0,5.0,29,16.0,33.606988443995,-117.874217169872,17.6,5.0,0.5,8.0,0.5,15.0,1
2012.0,6.0,22,16.0,27.186903,-80.160736,27.2,5.0,1.0,5.0,0.5,11.0,1
2015.0,6.0,19,12.0,18.023145822149,-67.185767947551,28.8,1.0,1.0,5.0,1.0,9.5,1
2013.0,1.0,25,11.0,-26.6,153.3,26.4,12.9,1.0,5.0,1.0,9.5,0
2014.0,11.0,8,4.0,27.9,-79.9,26.5,4.6,1.0,10.0,1.0,12.0,0
2011.0,12.0,26,8.0,16.9,-61.9,27.3,8.2,1.0,5.0,1.0,9.5,0
2016.0,12.0,1,12.0,-32.6,152.8,23.4,15.4,1.5,12.0,1.5,12.0,0
2013.0,3.0,31,19.0,-33.6,152.2,23.4,8.2,1.0,5.0,1.0,9.5,0
2015.0,9.0,20,15.0,20.13195,-155.79389,30.4,3.1,1.0,5.0,1.0,9.5,1
2012.0,5.0,23,15.0,30.325968,-81.65676,25.8,2.7,1.0,5.0,1.0,9.5,1
2012.0,4.0,1,12.0,26.44368,-82.10735,25.8,4.6,1.0,5.0,1.0,9.5,1
2011.0,6.0,12,14.0,26.94895,-80.07476,28.7,5.7,1.0,5.0,1.0,9.5,1
2011.0,5.0,22,12.0,19.647367,-155.99301,27.0,5.1,1.0,5.0,1.0,9.5,1
2015.0,12.0,22,16.8,20.04,-155.83,25.2,0.5,1.0,5.0,1.0,9.5,0
2014.0,4.0,4,13.0,29.029722,-80.9237495,23.1,3.1,1.0,5.0,1.0,9.5,1
2013.0,5.0,4,11.0,28.068399,-80.558423,25.0,2.6,1.0,5.0,1.0,9.5,1
2014.0,7.0,5,7.0,35.1063406,-120.6315547,16.2,3.6,1.0,5.0,1.0,9.5,1
2016.0,6.0,2,12.0,-22.2628044,166.4446442,24.7,5.0,1.0,5.0,1.0,9.5,1
2015.0,4.0,26,16.0,25.9354292,-81.7331285,25.8,1.5,1.0,5.0,1.0,9.5,1
2012.0,7.0,30,16.0,21.88942,-159.41242,27.1,5.0,1.0,5.0,1.0,9.5,1
2015.0,8.0,18,7.0,34.538263714677,-120.030793894701,20.8,5.0,1.0,5.0,1.0,9.5,1
2011.0,6.0,1,0.0,5.7,100.0,27.0,4.1,1.0,5.0,1.0,9.5,0
2014.0,12.0,3,19.0,36.2,-3.6,16.7,5.1,1.0,5.0,1.0,9.5,0
2015.0,5.0,7,9.33,28.5,-80.2,25.1,7.0,1.0,5.0,1.0,9.5,0
2011.0,10.0,2,23.0,27.76,-82.63,29.4,2.6,1.0,5.0,1.0,9.5,0
2015.0,3.0,21,12.0,25.068251,34.8898818,23.5,7.2,1.0,5.0,1.0,9.5,1
2015.0,8.0,18,10.17,34.3,-119.9,19.9,3.0,1.0,5.0,1.0,9.5,0
2013.0,6.0,18,12.0,19.7955984,-156.0213084,26.8,5.1,1.0,5.0,1.0,9.5,1
2011.0,12.0,23,19.0,29.2,-80.3,26.0,10.8,1.5,3.0,1.0,5.0,0
2012.0,12.0,19,18.0,-32.2,115.8,22.4,6.2,1.0,5.0,1.0,9.5,0
2014.0,3.0,18,0.0,-29.3,153.7,25.0,5.7,1.0,1.0,2.0,8.0,0
2012.0,10.0,30,12.0,40.741892,-124.210936,25.8,9.3,1.0,5.0,1.0,9.5,1
2017.0,6.0,7,12.0,50.2783,-3.8786,25.8,5.0,1.0,5.0,1.0,9.5,1
2012.0,7.0,7,8.0,36.963524,-121.964888,12.1,6.0,1.0,5.0,1.0,9.5,1
2017.0,4.0,13,19.6,30.39,-81.56,22.5,5.0,1.0,5.0,1.0,9.5,0
2014.0,8.0,29,12.0,29.0970105,-80.9357379,25.8,4.6,1.0,5.0,1.0,9.5,1
2017.0,4.0,10,23.35,28.4,-80.5,22.9,5.0,0.5,5.0,1.0,9.5,0
2011.0,5.0,4,12.0,-30.9820203,30.2705772,25.8,4.6,0.5,2.0,2.0,10.0,1
2012.0,9.0,2,12.0,20.9073269,-156.4066558,25.7,10.3,1.0,5.0,1.0,9.5,1
2012.0,3.0,20,17.0,-28.0607735,153.4413733,27.1,10.8,1.0,5.0,1.0,9.5,1
2017.0,4.0,14,9.4,21.95,-159.36,27.0,4.1,1.0,5.0,1.0,9.5,0
2011.0,7.0,7,17.0,28.45,-96.4,30.4,3.6,1.0,5.0,1.0,9.5,0
2015.0,11.0,7,18.67,28.4,-80.5,27.4,5.0,1.0,8.0,1.0,9.5,0
2013.0,5.0,27,12.0,21.592989,-158.10343,25.4,5.0,1.5,8.0,0.5,11.0,1
2017.0,3.0,19,18.0,-33.6979556,150.3087928,25.0,5.1,0.0,0.0,1.0,9.5,1
2015.0,12.0,26,12.0,-29.7,31.5,28.0,8.2,2.5,8.0,2.5,8.0,0
2016.0,6.0,5,2.0,-32.2,115.7,14.3,6.2,0.5,2.0,1.0,9.5,0
2015.0,2.0,8,6.0,-28.7,154.0,27.2,6.2,1.0,5.0,1.5,10.0,0
2011.0,3.0,29,12.0,28.6045189,-95.9676298,21.3,5.0,1.0,5.0,1.0,9.5,1
2013.0,12.0,10,16.83,28.5,-80.2,25.6,6.0,1.0,5.0,1.0,11.0,0
2011.0,5.0,7,6.0,25.3,56.6,28.0,1.5,1.0,5.0,1.0,9.5,0
2017.0,4.0,17,12.0,29.2070854,-81.0207257,25.8,5.0,1.0,5.0,1.0,9.5,1
2014.0,9.0,12,5.0,-17.2,-150.1,27.7,1.0,1.0,5.0,1.0,9.5,0
2011.0,4.0,8,12.77,-16.76,177.43,29.4,5.0,1.0,5.0,1.0,9.5,0
2016.0,6.0,14,4.2,29.36,-94.73,29.4,5.0,1.0,5.0,1.0,9.5,0
2013.0,10.0,28,12.0,-22.0984963,113.888643,24.6,5.0,1.0,5.0,1.0,9.5,1
2012.0,4.0,3,17.17,21.4,-157.7,24.1,5.0,1.5,10.0,1.0,12.0,0
2016.0,8.0,29,12.0,29.0,-80.2,30.0,7.7,1.5,3.0,1.0,9.5,0
2016.0,9.0,1,10.0,34.3,-120.3,16.2,6.7,1.0,5.0,1.0,9.5,0
2015.0,10.0,9,12.18,21.4,-157.7,27.5,5.0,1.5,10.0,0.5,11.0,0
2015.0,10.0,21,20.0,28.42,-80.59,25.4,5.1,1.0,5.0,1.0,9.5,0
2011.0,6.0,19,12.0,21.50705,-72.20133,25.8,12.3,1.0,5.0,1.0,9.5,1
2015.0,11.0,15,12.0,26.79372,-80.03288,28.0,10.3,1.0,5.0,3.0,8.0,1
2016.0,8.0,29,12.0,29.0,-80.2,30.0,7.7,1.5,3.0,1.0,9.5,0
2015.0,9.0,20,22.0,19.73,-155.06,26.4,2.6,1.0,5.0,1.0,9.5,0
2011.0,12.0,23,12.0,29.029722,-80.9237495,26.0,10.8,1.5,3.0,1.0,5.0,1
2013.0,4.0,14,6.0,-34.6,18.2,14.5,6.7,1.0,2.0,1.0,2.0,0
2012.0,7.0,7,19.0,-38.1,144.9,11.1,8.2,1.0,5.0,1.0,9.5,0
2017.0,1.0,3,3.0,-36.9,150.7,22.7,8.7,1.0,5.0,1.0,9.5,0
2015.0,7.0,8,23.12,33.5,-117.8,21.8,5.0,0.5,6.0,0.5,18.0,0
2015.0,4.0,3,23.0,26.61,-80.03,25.7,4.6,1.0,5.0,1.0,9.5,0
2014.0,8.0,29,18.0,28.42,-80.59,29.4,4.1,1.0,5.0,1.0,9.5,0
2017.0,1.0,22,4.85,28.4,-80.5,21.1,5.0,1.0,5.0,0.5,11.0,0
2013.0,9.0,1,12.0,29.852015,-81.267319,25.8,3.1,1.0,5.0,1.0,9.5,1
2011.0,10.0,20,14.83,44.6,-124.5,14.3,2.6,1.5,10.0,1.0,9.5,0
2013.0,8.0,29,20.42,33.9,-118.6,17.9,5.0,0.5,6.0,0.5,17.0,0
2012.0,1.0,18,12.0,22.6155427,121.0076274,23.8,5.0,1.0,5.0,1.0,9.5,1
2016.0,1.0,11,12.0,-26.806909512274,153.135244045821,26.6,6.2,1.0,5.0,1.0,9.5,1
2014.0,9.0,2,20.0,27.286106,-80.223526,30.4,5.0,1.0,5.0,1.0,9.5,1
2017.0,6.0,19,0.0,26.3,-79.9,29.0,5.1,0.5,5.0,1.0,9.5,0
2016.0,2.0,12,7.0,19.0,-68.3,26.0,6.2,1.0,2.0,1.0,3.0,0
2016.0,6.0,11,15.0,34.701134,-76.740173,24.9,5.0,1.0,5.0,1.0,9.5,1
2016.0,9.0,18,11.0,29.029722,-80.9237495,29.4,1.0,1.0,5.0,1.0,9.5,1
2014.0,8.0,2,12.0,28.278673,-80.606758,29.7,1.5,1.0,5.0,1.0,9.5,1
2013.0,10.0,24,10.0,-33.7,151.6,20.0,9.8,2.0,2.0,2.0,2.0,0
2015.0,6.0,13,12.0,32.71576,-117.1638173,19.9,5.0,1.0,5.0,1.0,9.5,1
2012.0,10.0,10,18.37,36.8,-122.0,14.8,2.0,1.0,5.0,1.0,9.5,0
2012.0,7.0,7,2.35,36.6,-121.9,13.8,5.0,0.5,10.0,0.5,11.0,0
2014.0,8.0,10,5.0,25.73,-80.16,31.0,4.1,1.0,5.0,1.0,9.5,0
2014.0,5.0,10,12.0,27.72475,-80.17977,24.4,5.0,1.0,5.0,1.0,9.5,1
2014.0,4.0,15,9.0,29.029722,-80.9237495,24.5,4.1,1.0,5.0,1.0,9.5,1
2013.0,4.0,24,13.0,21.04716,-86.781947,28.0,6.7,1.0,1.0,1.0,9.5,1
2016.0,4.0,7,12.0,26.942207558808,-80.080291407193,24.9,4.1,1.0,5.0,1.0,9.5,1
2014.0,7.0,12,23.03,33.91,-78.15,29.6,3.1,1.0,5.0,1.0,9.5,0
2011.0,6.0,1,12.0,6.05,100.03333,27.0,4.1,1.0,5.0,1.0,9.5,1
2012.0,9.0,10,0.0,-19.4,-174.6,26.3,3.6,1.0,5.0,1.0,9.5,0
2016.0,7.0,7,8.83,42.3,-70.7,16.3,5.0,0.5,8.0,0.5,8.0,0
2017.0,8.0,27,1.0,27.6,-80.2,26.1,5.0,0.5,9.0,1.0,9.5,0
2016.0,2.0,12,15.0,18.58182,-68.40431,26.0,6.2,1.0,2.0,1.0,3.0,1
2016.0,8.0,6,16.0,20.77024,-156.26816,27.0,5.1,1.0,5.0,1.0,9.5,1
2015.0,3.0,7,12.0,-17.58416,-142.6164,25.8,5.0,1.0,5.0,1.0,9.5,1
2011.0,6.0,24,13.0,33.3316612,-117.5039968,18.7,5.0,0.5,10.0,1.0,18.0,1
2015.0,3.0,18,11.0,19.9923,-155.8257,25.5,4.6,1.0,5.0,1.0,9.5,1
2014.0,10.0,2,7.98,34.5,-120.8,15.6,5.0,1.5,10.0,1.5,11.0,0
2013.0,4.0,17,10.0,26.5289113,-80.0641707,26.3,3.6,1.0,5.0,1.0,9.5,1
2014.0,11.0,17,12.0,37.14967,-122.36053,15.3,4.0,1.5,11.0,1.5,11.0,1
2016.0,2.0,22,8.0,-22.4,166.1,28.0,20.6,2.5,5.0,3.0,6.0,0
2017.0,4.0,29,9.0,-21.7,55.4,27.3,15.4,3.0,8.0,4.0,15.0,0
2015.0,5.0,9,0.0,-20.88,166.49,26.6,5.0,1.0,5.0,1.0,9.5,0
2014.0,4.0,4,13.0,29.029722,-80.9237495,23.1,3.1,1.0,5.0,1.0,9.5,1
2016.0,7.0,16,13.0,29.029722,-80.9237495,31.0,1.0,1.0,5.0,1.0,9.5,1
2013.0,6.0,17,19.0,28.91,-94.99,28.6,4.9,1.0,5.0,1.0,9.5,0
2014.0,10.0,3,22.83,34.3,-119.9,21.4,3.0,1.0,5.0,1.0,9.5,0
2011.0,8.0,24,12.0,35.2,-74.9,28.0,9.8,1.0,4.0,2.0,6.0,0
2014.0,6.0,1,12.0,-34.7731,150.8113,25.8,14.9,4.0,10.0,5.0,10.0,1
2015.0,9.0,5,14.0,34.0592787,-118.975156,22.6,5.0,0.5,10.0,1.0,18.0,1
2016.0,10.0,2,11.0,29.029722,-80.9237495,29.8,1.5,1.0,5.0,1.0,9.5,1
2012.0,2.0,20,12.0,-34.0731,18.56119,25.8,3.1,0.5,9.0,0.0,0.0,1
2011.0,5.0,10,12.0,25.775084,-80.194702,28.6,2.5,1.0,5.0,1.0,9.5,1
2015.0,9.0,29,18.9,29.8,-81.55,27.5,5.0,1.0,5.0,1.0,9.5,0
2012.0,1.0,18,16.0,-33.02048,151.70915,24.8,7.7,1.0,5.0,1.0,9.5,1
2014.0,3.0,18,17.0,-38.3,144.8,18.8,5.0,1.0,5.0,1.0,9.5,0
2014.0,4.0,4,9.0,28.42,-80.59,22.9,2.6,1.0,5.0,1.0,9.5,0
2015.0,9.0,6,14.37,33.9,-118.6,21.8,5.0,1.0,7.0,1.0,18.0,0
2014.0,6.0,9,1.0,38.97,-74.96,22.3,3.1,1.0,5.0,1.0,9.5,0
2014.0,7.0,20,3.0,28.8,-16.8,23.0,7.7,1.0,5.0,1.0,9.5,0
2014.0,10.0,5,2.0,28.42,-80.59,28.9,2.6,1.0,5.0,1.0,9.5,0
2017.0,7.0,29,15.0,32.215401,-80.747563,29.3,0.5,1.0,5.0,1.0,9.5,1
2011.0,10.0,9,21.0,-31.9,115.5,19.2,11.8,1.0,5.0,1.0,9.5,0
2014.0,8.0,31,12.0,28.42,-80.59,29.5,1.0,1.0,5.0,1.0,9.5,0
2013.0,8.0,13,15.0,20.9,-156.47,26.4,4.1,1.0,5.0,1.0,9.5,0
2016.0,7.0,15,12.0,33.8074384,-78.7152584,29.4,10.0,1.0,5.0,1.0,9.5,1
2017.0,8.0,10,12.83,31.4,-80.9,27.9,4.0,0.5,3.0,0.5,8.0,0
2013.0,3.0,12,0.0,18.5,-77.7,26.5,9.3,1.0,5.0,1.0,9.5,0
2014.0,10.0,29,10.0,-32.0,153.0,22.0,9.3,1.0,4.0,1.5,13.0,0
2016.0,7.0,14,12.0,25.04113018772,-77.295281932361,25.8,7.2,1.0,5.0,1.0,9.5,1
2016.0,2.0,19,16.0,-22.08333,166.75,26.0,8.7,1.0,3.0,1.0,3.0,1
2012.0,9.0,8,23.0,25.6,-79.9,29.0,5.7,1.0,5.0,1.0,9.5,0
2013.0,9.0,7,15.0,28.42,-80.59,28.9,1.5,1.0,5.0,1.0,9.5,0
2013.0,1.0,21,12.0,-26.8067549,153.1317768,27.2,5.7,1.0,5.0,1.0,9.5,1
2015.0,9.0,6,17.0,34.040330777847,-118.89204057495,21.8,5.0,1.0,5.0,1.0,18.0,1
2012.0,6.0,15,14.0,24.4,-81.3,31.0,2.6,0.5,2.0,1.0,9.5,0
2016.0,4.0,19,6.0,-29.5,153.7,28.0,7.7,0.5,5.0,2.5,9.0,0
2012.0,1.0,18,19.33,22.98,121.7,23.9,5.0,1.0,5.0,1.0,9.5,0
2016.0,9.0,5,8.13,33.8,-78.5,27.6,6.0,1.0,5.0,1.0,9.5,0
2012.0,10.0,18,12.0,28.8,-80.3,27.0,4.1,1.0,5.0,1.5,7.0,0
2011.0,8.0,15,12.0,33.68785,-78.883852,28.6,2.1,1.0,5.0,1.0,9.5,1
2016.0,5.0,22,12.0,27.638883,-80.38908,27.4,5.0,0.5,8.0,1.0,9.5,1
2012.0,3.0,24,14.0,29.029722,-80.9237495,25.0,4.6,1.0,5.0,1.0,9.5,1
2014.0,8.0,8,12.0,29.958559823056,-90.17922065479,28.5,5.0,1.0,5.0,1.0,9.5,1
2012.0,5.0,6,7.0,33.38336,-118.41758,25.8,5.7,1.0,5.0,1.0,9.5,1
2012.0,12.0,30,23.0,-34.3,151.5,20.3,7.7,1.0,5.0,1.0,9.5,0
2011.0,10.0,10,12.0,45.9930976,-123.920633,17.5,0.5,1.0,5.0,1.0,9.5,1
2015.0,5.0,9,12.0,-21.6710827,166.0721766,26.6,5.0,1.0,5.0,1.0,9.5,1
2012.0,1.0,13,19.0,44.63,-124.04,7.2,3.5,1.0,5.0,1.0,9.5,0
2015.0,10.0,17,4.05,21.3,-158.1,27.9,5.0,1.0,9.0,1.0,14.0,0
2015.0,6.0,11,12.0,33.900049282896,-78.061581994137,26.6,7.7,1.0,5.0,1.0,9.5,1
2016.0,2.0,19,19.0,-22.4,166.7,26.0,8.7,1.0,3.0,1.0,3.0,0
2016.0,6.0,4,12.0,29.58902,32.33597,27.0,5.0,1.0,5.0,1.0,9.5,1
2011.0,2.0,18,18.0,-21.05203,55.22571,28.4,8.2,1.0,5.0,1.0,9.5,1
2014.0,8.0,24,22.03,33.91,-78.15,29.1,4.6,1.0,5.0,1.0,9.5,0
2013.0,1.0,13,12.0,-36.61667,175.8,18.0,6.0,1.0,5.0,1.0,9.5,1
2016.0,8.0,4,12.0,29.029722,-80.9237495,29.3,3.6,1.0,5.0,1.0,9.5,1
2014.0,10.0,19,12.0,34.40244,-119.69932,25.8,1.0,1.0,5.0,1.0,9.5,1
2011.0,7.0,13,12.0,26.4,-79.0,30.0,6.7,2.0,5.0,1.5,3.0,0
2013.0,1.0,25,12.0,-26.364472458,152.894059898,26.4,12.9,1.0,5.0,1.0,9.5,1
2012.0,5.0,20,15.67,21.4,-157.7,24.5,5.0,1.5,8.0,0.5,11.0,0
2014.0,12.0,28,11.0,35.2639,-120.8622,15.1,5.0,0.5,10.0,0.5,14.0,1
2012.0,11.0,19,22.25,28.4,-80.5,20.5,5.0,1.0,10.0,0.5,11.0,0
2014.0,10.0,7,12.0,28.3921309,-80.597012,27.8,2.1,1.0,5.0,1.0,9.5,1
2014.0,7.0,21,16.0,28.4,-80.6,29.0,3.6,1.0,5.0,1.0,9.5,0
2014.0,3.0,18,12.0,-38.36808,144.28495,18.8,5.0,1.0,5.0,1.0,9.5,1
2017.0,3.0,27,10.0,29.029722,-80.9237495,22.8,3.6,1.0,5.0,1.0,9.5,1
2013.0,4.0,24,0.0,21.3,-86.5,28.0,6.7,1.0,1.0,1.0,9.5,0
2012.0,4.0,19,19.85,28.4,-80.5,24.1,5.0,0.5,5.0,0.5,14.0,0
2013.0,8.0,25,5.0,29.0,-80.3,28.0,4.6,1.0,5.0,1.0,9.5,0
2013.0,4.0,13,13.0,29.029722,-80.9237495,24.2,2.6,1.0,5.0,1.0,9.5,1
2012.0,3.0,24,6.0,28.42,-80.59,24.8,2.6,1.0,5.0,1.0,9.5,0
2016.0,10.0,1,14.5,28.42,-80.59,29.5,1.5,1.0,5.0,1.0,9.5,0
2014.0,9.0,12,12.0,-17.49291,-149.89705,27.7,2.1,1.0,5.0,1.0,9.5,1
2014.0,8.0,12,20.0,29.72,-84.98,30.1,4.6,1.0,5.0,1.0,9.5,0
2015.0,9.0,24,14.0,34.3,-119.9,22.4,5.0,1.0,5.0,1.0,9.5,0
2013.0,9.0,21,17.83,30.0,-80.5,28.8,2.0,1.0,11.0,1.0,11.0,0
2015.0,11.0,16,9.0,28.42,-80.59,25.5,4.1,1.0,5.0,1.0,9.5,0
2015.0,8.0,22,14.83,28.5,-80.2,30.2,4.0,0.5,9.0,0.5,9.0,0
2017.0,2.0,11,21.35,28.4,-80.5,21.9,5.0,0.5,10.0,0.5,11.0,0
2017.0,6.0,10,12.0,-38.5,144.7,15.2,6.2,1.0,5.0,1.0,9.5,0
2016.0,6.0,23,13.0,-35.27,21.0,16.1,5.0,1.0,5.0,1.0,9.5,0
2012.0,12.0,28,16.0,-31.7,153.1,25.0,13.9,5.0,4.0,5.0,5.0,0
2016.0,7.0,23,18.0,27.2,-76.8,26.6,8.7,2.0,8.0,2.0,8.0,0
2012.0,12.0,25,12.0,-31.62291,29.54477,26.0,16.5,3.5,5.0,3.5,6.0,1
2016.0,11.0,14,2.15,21.0,-156.4,25.9,5.0,1.0,10.0,1.0,12.0,0
2017.0,6.0,18,12.0,32.1940212,-80.697698,28.3,5.1,1.0,5.0,1.0,9.5,1
2015.0,2.0,8,6.0,-28.718553516768,153.611916298523,27.2,6.2,1.0,5.0,1.5,10.0,1
2016.0,9.0,18,15.0,28.42,-80.59,29.3,1.0,1.0,5.0,1.0,9.5,0
2013.0,7.0,17,12.0,29.7927,-81.2593,25.8,5.1,1.0,5.0,1.0,9.5,1
2016.0,3.0,28,14.0,27.07,-82.45,24.0,4.6,1.0,5.0,1.0,9.5,0
2013.0,9.0,2,10.83,30.0,-80.5,27.2,5.0,0.5,4.0,0.5,9.0,0
2012.0,8.0,31,12.0,56.667265224,-6.278532964,25.8,5.0,1.0,5.0,1.0,9.5,1
2015.0,7.0,4,12.0,26.5210127,-78.7701719,25.8,4.1,1.0,5.0,1.0,9.5,1
2017.0,6.0,2,11.0,25.8,-77.3,28.0,10.3,3.0,6.0,1.0,9.5,0
2015.0,11.0,7,11.0,28.12302,-80.57537,26.6,5.0,0.5,8.0,1.0,9.5,1
2015.0,1.0,19,0.3,29.72,-84.98,12.2,0.5,1.0,5.0,1.0,9.5,0
2017.0,4.0,29,20.97,33.2,-117.4,16.3,5.0,1.0,10.0,0.5,20.0,0
